county,year,month,season,total_rainfall,mean_temp,max_temp,min_temp,mean_humidity,mean_solar,mean_wind,dry_days,obs_count,temp_range,drought_flag,is_long_rains,is_short_rains,spi_3
Migori,2020,4,MAM,183.8,21.113,25.728666666666665,17.36433333333333,84.53333333333333,20.763666666666666,1.7036666666666667,3,30,8.364333333333335,0,1,0,-0.5354814417323708
Migori,2020,5,MAM,225.13,20.8341935483871,25.906451612903226,16.74451612903226,83.25419354838711,22.168709677419354,2.036774193548387,11,31,9.161935483870966,0,1,0,-0.3465950136119616
Migori,2020,6,DS2,69.34,20.013666666666666,25.139666666666667,15.692,79.80799999999999,19.221666666666668,2.003,16,30,9.447666666666667,1,0,0,-1.1162050741536396
Migori,2020,7,DS2,32.38,20.006774193548388,25.88290322580645,14.828064516129032,74.14064516129032,18.69741935483871,2.105161290322581,22,31,11.05483870967742,1,0,0,-0.7485004154504573
Migori,2020,8,DS2,77.2,21.294838709677418,26.99290322580645,16.336451612903225,71.88645161290323,20.44677419354839,1.9535483870967743,16,31,10.656451612903226,1,0,0,0.7337232094861804
Migori,2020,9,DS2,65.13,22.592,29.173333333333336,16.608999999999998,65.879,22.668333333333333,1.9816666666666667,16,30,12.564333333333337,1,0,0,0.29723507209316347
Migori,2020,10,OND,167.18,22.63967741935484,29.31935483870968,17.10225806451613,68.5183870967742,22.03483870967742,1.7896774193548388,13,31,12.21709677419355,0,0,1,1.1479179209558932
Migori,2020,11,OND,511.97,21.441666666666666,26.512999999999998,17.309,80.83200000000001,21.309666666666665,1.4776666666666667,6,30,9.203999999999997,0,0,1,1.126950521275945
Migori,2020,12,OND,102.63,21.218064516129033,26.308387096774194,16.60483870967742,78.37774193548387,21.213548387096775,1.3361290322580646,11,31,9.703548387096774,0,0,1,-0.7177605175044679
Migori,2021,1,DS1,119.78,21.123225806451615,26.219677419354838,16.73709677419355,78.34451612903226,19.9941935483871,1.3403225806451613,15,31,9.482580645161288,0,0,0,-0.539919660560344
Migori,2021,2,DS1,66.07,21.3975,26.619642857142857,16.766785714285714,77.09035714285713,20.458928571428572,1.5357142857142858,12,28,9.852857142857143,0,0,0,-1.0968416116368331
Migori,2021,3,MAM,77.73,22.84741935483871,29.72483870967742,17.32774193548387,69.81774193548387,23.711290322580645,1.632258064516129,21,31,12.39709677419355,1,1,0,-0.3585635836387214
Migori,2021,4,MAM,318.38,21.49866666666667,26.611666666666668,17.165666666666667,80.67333333333333,21.628666666666668,1.602,10,30,9.446000000000002,0,1,0,1.1537327328542704
Migori,2021,5,MAM,184.76,20.919999999999998,25.79,16.858064516129033,82.12096774193549,20.301290322580645,1.6109677419354838,11,31,8.931935483870966,0,1,0,-0.0735121829638495
Migori,2021,6,DS2,20.61,20.676666666666666,26.230666666666664,15.843333333333334,74.845,20.561,2.0296666666666665,25,30,10.38733333333333,1,0,0,-1.0323691102756334
Migori,2021,7,DS2,18.24,21.484516129032258,28.051612903225806,15.765483870967742,66.09064516129033,19.863225806451613,1.9570967741935485,23,31,12.286129032258064,1,0,0,-0.589718900066591
Migori,2021,8,DS2,36.12,22.79516129032258,29.504193548387097,16.969032258064516,61.19741935483871,20.719677419354838,2.0593548387096776,22,31,12.53516129032258,1,0,0,1.14607203942926
Migori,2021,9,DS2,136.07999999999998,22.877,29.307666666666666,17.52466666666667,65.21666666666667,21.287666666666667,2.028,18,30,11.782999999999998,1,0,0,1.1432016807512269
Migori,2021,10,OND,71.55,23.533548387096772,30.291290322580643,18.21516129032258,65.72806451612902,22.723870967741938,1.8938709677419354,14,31,12.076129032258063,0,0,1,-0.1913930700792913
Migori,2021,11,OND,301.76,22.808333333333334,28.814666666666668,18.187666666666665,71.44699999999999,21.891000000000002,1.5,10,30,10.627000000000002,0,0,1,1.111261950940323
Migori,2021,12,OND,109.57000000000001,21.713548387096775,26.93290322580645,17.219354838709677,79.44387096774194,20.460967741935484,1.3596774193548387,8,31,9.713548387096772,0,0,1,-0.41641911870815485
Migori,2022,1,DS1,136.42,21.03322580645161,26.581290322580646,16.02806451612903,74.03999999999999,20.877741935483872,1.6809677419354838,17,31,10.553225806451614,1,0,0,-0.4435392208552265
Migori,2022,2,DS1,119.22,20.924285714285713,26.085,17.0875,80.39107142857142,20.723214285714285,1.4860714285714285,11,28,8.997500000000002,0,0,0,-0.18503859880804063
Migori,2022,3,MAM,124.96000000000001,23.57709677419355,30.66774193548387,17.627741935483872,66.40774193548387,24.33709677419355,1.7480645161290322,21,31,13.04,1,1,0,-0.21772847025197944
Migori,2022,4,MAM,168.29,22.48,28.351333333333333,17.52,74.66333333333334,21.362666666666666,1.5913333333333335,10,30,10.831333333333333,0,1,0,1.1480739587922504
Migori,2022,5,MAM,174.54,21.121935483870967,26.100322580645162,17.276129032258062,80.71709677419355,20.28806451612903,1.6709677419354838,11,31,8.8241935483871,0,1,0,0.6892019226914208
Migori,2022,6,DS2,41.910000000000004,20.61466666666667,26.531,15.785666666666666,72.44433333333333,20.294333333333334,2.081,14,30,10.745333333333333,0,0,0,-1.153693330585894
Migori,2022,7,DS2,25.619999999999997,21.876774193548385,28.930967741935483,15.663225806451614,60.85709677419354,19.642258064516128,2.170967741935484,28,31,13.267741935483869,1,0,0,-0.6741868718654274
Migori,2022,8,DS2,102.63,21.91032258064516,28.206774193548387,16.585483870967742,66.85290322580646,18.927096774193547,1.8416129032258066,16,31,11.621290322580645,1,0,0,1.1312078704815012
Migori,2022,9,DS2,120.55,22.408666666666665,28.869333333333334,16.829333333333334,66.38799999999999,22.045,2.197,20,30,12.04,1,0,0,0.7458142859058069
Migori,2022,10,OND,28.12,23.53322580645161,30.968064516129033,17.28806451612903,60.241290322580646,22.969354838709677,1.947741935483871,23,31,13.680000000000003,1,0,1,-1.1352455574351956
Migori,2022,11,OND,115.65,22.241,28.610333333333337,17.73933333333333,70.93266666666666,18.753666666666668,1.6466666666666667,8,30,10.871000000000006,0,0,1,0.5296008918041469
Migori,2022,12,OND,166.10999999999999,22.25258064516129,28.149677419354838,17.616451612903226,73.27129032258064,19.25032258064516,1.4719354838709677,10,31,10.533225806451611,0,0,1,0.8996950952828028
Migori,2023,1,DS1,17.69,23.114193548387096,30.51225806451613,16.86032258064516,62.66580645161291,23.686129032258062,1.772258064516129,25,31,13.651935483870968,1,0,0,-1.08825784307266
Migori,2023,2,DS1,294.7,24.343214285714286,31.545714285714286,18.351428571428574,58.98964285714286,23.40607142857143,1.8703571428571428,19,28,13.194285714285712,1,0,0,0.9753054030681566
